NODE_TYPE,NODE_ID,DATA,EDGE_TYPE,EDGE_FROM,EDGE_TO,EXTRA
,,NONE,MAP,MO_100001_245,VMR_2_162133,
,,NONE,MAP,MO_100001_246,MO_1_8959,
,,NONE,MAP,MO_100001_246,VMR_2_162134,
,,NONE,MAP,MO_100001_247,MO_1_8960,
,,NONE,MAP,MO_100001_247,VMR_2_162135,
,,NONE,MAP,MO_100001_248,MO_1_8961,
,,NONE,MAP,MO_100001_248,VMR_2_162136,
,,NONE,MAP,MO_100001_249,MO_1_8962,
,,NONE,MAP,MO_100001_249,VMR_2_162137,
,,NONE,MAP,MO_100001_250,MO_1_8963,
,,NONE,MAP,MO_100001_250,VMR_2_162138,
,,NONE,MAP,MO_100001_251,MO_1_8964,
,,NONE,MAP,MO_100001_251,VMR_2_162139,
,,NONE,MAP,MO_100001_252,MO_1_8965,
,,NONE,MAP,MO_100001_252,VMR_2_162140,
,,NONE,MAP,MO_100001_253,MO_1_8966,
,,NONE,MAP,MO_100001_253,VMR_2_162141,
,,NONE,MAP,MO_100001_254,MO_1_8967,
,,NONE,MAP,MO_100001_254,VMR_2_162142,
,,NONE,MAP,MO_100001_255,MO_1_8968,
,,NONE,MAP,MO_100001_255,VMR_2_162143,
,,NONE,MAP,MO_100001_256,MO_1_8969,
,,NONE,MAP,MO_100001_256,VMR_2_162144,
,,NONE,MAP,MO_100001_257,MO_1_8970,
,,NONE,MAP,MO_100001_257,VMR_2_162145,
,,NONE,MAP,MO_100001_258,MO_1_20491,
,,NONE,MAP,MO_100001_258,VMR_2_163426,
,,NONE,MAP,MO_100001_259,MO_1_20492,
,,NONE,MAP,MO_100001_259,VMR_2_163427,
,,NONE,MAP,MO_100001_260,MO_1_20493,
,,NONE,MAP,MO_100001_260,VMR_2_163428,
,,NONE,MAP,MO_100001_261,MO_1_20494,
,,NONE,MAP,MO_100001_261,VMR_2_163429,
,,NONE,MAP,MO_100001_262,MO_1_20495,
,,NONE,MAP,MO_100001_262,VMR_2_163430,
,,NONE,MAP,MO_100001_263,MO_1_20496,
,,NONE,MAP,MO_100001_263,VMR_2_163431,
,,NONE,MAP,MO_100001_264,MO_1_20497,
,,NONE,MAP,MO_100001_264,VMR_2_163432,
,,NONE,MAP,MO_100001_265,MO_1_20498,
,,NONE,MAP,MO_100001_265,VMR_2_163433,
,,NONE,MAP,MO_100001_266,MO_1_20499,
,,NONE,MAP,MO_100001_266,VMR_2_163434,
,,NONE,MAP,MO_100001_267,MO_1_20500,
,,NONE,MAP,MO_100001_267,VMR_2_163435,
,,NONE,MAP,MO_100001_268,MO_1_20501,
,,NONE,MAP,MO_100001_268,VMR_2_163436,
,,NONE,MAP,MO_100001_269,MO_1_20502,
,,NONE,MAP,MO_100001_269,VMR_2_163437,
,,NONE,MAP,MO_100001_270,MO_1_20503,
,,NONE,MAP,MO_100001_270,VMR_2_163438,
,,NONE,MAP,MO_100001_271,MO_1_20504,
,,NONE,MAP,MO_100001_271,VMR_2_163439,
,,NONE,MAP,MO_100001_272,MO_1_20505,
,,NONE,MAP,MO_100001_272,VMR_2_163440,
,,NONE,MAP,MO_100001_273,MO_1_20506,
,,NONE,MAP,MO_100001_273,VMR_2_163441,
,,NONE,MAP,MO_100001_274,MO_1_20507,
,,NONE,MAP,MO_100001_274,VMR_2_163442,
,,NONE,MAP,MO_100001_275,MO_1_20508,
,,NONE,MAP,MO_100001_275,VMR_2_163443,
,,NONE,MAP,MO_100001_276,MO_1_20509,
,,NONE,MAP,MO_100001_276,VMR_2_163444,
,,NONE,MAP,MO_100001_277,MO_1_20510,
,,NONE,MAP,MO_100001_277,VMR_2_163445,
,,NONE,MAP,MO_100001_278,MO_1_20511,
,,NONE,MAP,MO_100001_278,VMR_2_163446,
,,NONE,MAP,MO_100001_279,MO_1_20512,
,,NONE,MAP,MO_100001_279,VMR_2_163447,
,,NONE,MAP,MO_100001_280,MO_1_20513,
,,NONE,MAP,MO_100001_280,VMR_2_163448,
,,NONE,MAP,MO_100001_281,MO_1_20514,
,,NONE,MAP,MO_100001_281,VMR_2_163449,
,,NONE,MAP,MO_100001_282,MO_1_20516,
,,NONE,MAP,MO_100001_282,VMR_2_163451,
,,NONE,MAP,MO_100001_283,MO_1_20517,
,,NONE,MAP,MO_100001_283,VMR_2_163452,
,,NONE,MAP,MO_100001_284,MO_1_20518,
,,NONE,MAP,MO_100001_284,VMR_2_163453,
,,NONE,MAP,MO_100001_285,MO_1_20519,
,,NONE,MAP,MO_100001_285,VMR_2_163454,
,,NONE,MAP,MO_100001_286,MO_1_20520,
,,NONE,MAP,MO_100001_286,VMR_2_163455,
,,NONE,MAP,MO_100001_287,MO_1_20521,
,,NONE,MAP,MO_100001_287,VMR_2_163456,
,,NONE,MAP,MO_100001_288,MO_1_20522,
,,NONE,MAP,MO_100001_288,VMR_2_163457,
